#separator:tab
#html:true
#notetype:Basic
#deck:APFC::6 Traps
#tags column:3
<b>T-11 Act name and year swaps</b> ★★★★☆<br><br><br><br>What is the remedy?	A <b>recitable chronology</b> makes a year-swap visible instantly. Workmen's Compensation 1923, Trade Unions 1926, Payment of Wages 1936, Standing Orders 1946, Industrial Disputes 1947, Minimum Wages 1948, ESI 1948, EPF & MP 1952, Maternity Benefit 1961, Payment of Bonus 1965, Contract Labour 1970, Payment of Gratuity 1972, Equal Remuneration 1976, EDLI Scheme 1976, Unorganised Workers' Social Security 2008 — then the Codes: <b>Wages 2019</b>, and Industrial Relations, Social Security, and OSH & WC all <b>2020</b>.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-11
<b>T-12 The category swap — constitutional, statutory, executive</b> ★★★★★<br><br>A body given the wrong legal pedigree. EPFO's Central Board of Trustees called constitutional; NITI Aayog called statutory; the Finance Commission called statutory.<br><br>What is the remedy?	Rehearse <b>three lists</b>, not individual bodies. | Pedigree | Members | |---|---| | <b>Constitutional</b> | Election Commission, Finance Commission, CAG, UPSC and State PSCs, Attorney General, National Commission for SCs and STs | | <b>Statutory</b> | NHRC, CVC, CIC, National Commission for Women, SEBI, RBI, NGT, <b>ESIC</b>, and <b>EPFO's Central Board of Trustees</b> — now under the <b>Code on Social Security</b> | | <b>Executive / non-statutory</b> | <b>NITI Aayog</b>, the erstwhile Planning Commission, most Cabinet Committees |	APFC::M11::F11_4 syllabus::exam-craft type::trap T-12
<b>T-13 The plausible-but-nonexistent entity</b> ★★★☆☆<br><br>A scheme, committee or body that sounds entirely reasonable and does not exist, or that conflates two real names.<br><br>What is the remedy?	Invert the default, carefully. If you have prepared the scheme landscape and a name is wholly unfamiliar, that is <b>weak</b> evidence of fabrication rather than evidence of your own gap. Weak. Combine it with the other options; never decide on it alone, because the mirror error is T-26. pagebreak	APFC::M11::F11_4 syllabus::exam-craft type::trap T-13
<b>T-14 True statement, false reason</b> ★★★★★<br><br>Assertion-Reason, or a composite <i>X happens because Y</i>. Assertion true, Reason true, and the Reason does <b>not</b> explain the Assertion.<br><br>What is the remedy?	A fixed order, never varied. <b>One:</b> is A true? <b>Two:</b> is R true? <b>Three — only if both are true —</b> does R, by itself, produce A? Most candidates collapse steps two and three. Force the pause. Note that <i>both true, R does not explain A</i> is the correct answer far more often than candidates select it.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-14
<b>T-15 Reversed causation</b> ★★★★☆<br><br>A genuine relationship stated backwards — <i>a rise in the repo rate increases money supply</i>.<br><br>What is the remedy?	State the <b>mechanism</b> in your own words, in one clause, before judging. If you cannot articulate the mechanism you cannot evaluate the direction, and the option is <b>unresolved</b>, not plausible.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-15
<b>T-16 Necessary confused with sufficient</b> ★★★★★<br><br>A necessary condition presented as sufficient. <i>Completion of five years of continuous service entitles an employee to gratuity</i> — ignoring that death and disablement <b>waive</b> the requirement, and that entitlement also needs the establishment to be covered.<br><br>What is the remedy?	Two separate questions of every conditional option: is this condition <b>required</b>, and is it <b>enough</b>? Statutory eligibility is almost always conjunctive <b>plus</b> provisos, so <i>enough</i> is usually false.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-16
<b>T-17 The <i>and</i> / <i>or</i> switch</b> ★★★★★<br><br>One conjunction changed. A statutory test reading <i>or</i> rendered as <i>and</i>, or the reverse.<br><br>What is the remedy?	In any statutory or definitional option, <b>physically mark every <i>and</i>, <i>or</i> and <i>not</b></i>. Those three words carry more trap density per character than any content word in the paper.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-17
<b>T-18 Superset for subset</b> ★★★★☆<br><br><i>All</i> claimed where only <i>some</i> is true; a general rule asserted without its carve-out.<br><br>What is the remedy?	For every universal claim about a statute, actively recall the <b>exemption provision</b>. Indian labour statutes essentially all have one. If you can name it, the universal claim is false.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-18
<b>T-19 Chronology traps</b> ★★★★☆<br><br>Ordering questions, or a stem asserting that one event preceded another.<br><br>What is the remedy?	Do not memorise sequences — memorise <b>anchor years</b> and interpolate. And see §7.3: on an ordering question, identify only the <b>earliest and latest</b> events, which you almost certainly know, then discard every option inconsistent with both. That usually resolves the question without the middle terms.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-19
<b>T-20 The relative-magnitude trap</b> ★★★☆☆<br><br>A comparison between two quantities you both know but have never <b>compared</b>.<br><br>What is the remedy?	Whenever you learn two comparable quantities, record the <b>ordering</b> as a separate fact. <i>Fiscal deficit exceeds revenue deficit exceeds primary deficit</i> is not derivable at speed from the definitions alone. Store it as its own line.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-20
<b>T-21 The definitional near-synonym</b> ★★★★★<br><br>Two terms that ordinary language treats as synonyms and the statute or standard does not. Layoff and retrenchment. Provision and reserve. Devaluation and depreciation.<br><br>What is the remedy?	§6 exists for this and only this. For each pair, hold <b>one discriminating sentence that mentions both</b> — not two definitions.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-21
<b>T-22 The partially-true composite option</b> ★★★★☆<br><br>A long option whose first clause is unambiguously correct and whose later clause is wrong.<br><br>What is the remedy?	Read every option <b>to its final word</b>, then <b>re-read the tail</b>. Trap clauses cluster at the end of long options, because that is where attention is weakest.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-22
<b>T-23 The overqualified true statement</b> ★★★★☆<br><br>A true statement made false by an added specific — the right provision with the wrong commencement date, the right scheme with the wrong ministry, the right committee with the wrong chair.<br><br>What is the remedy?	Decompose into <b>atomic claims</b> and verify each. <b>One false atom falsifies the option</b>, however many true atoms accompany it. pagebreak	APFC::M11::F11_4 syllabus::exam-craft type::trap T-23
<b>T-24 Anchoring on the first plausible option</b> ★★★★★<br><br>Option (a) is plausible, you mark it, and (c) and (d) are never genuinely evaluated.<br><br>What is the remedy?	Mechanical, no exceptions: <b>read all four options before marking anything</b>, even when (a) feels certain. Three seconds, and the highest-return three seconds in the paper.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-24
<b>T-25 The familiarity illusion</b> ★★★★★<br><br>A question closely resembling one you have solved, with <b>one word altered</b>. You recall the <b>answer</b> instead of solving the <b>question</b>.<br><br>What is the remedy?	Treat familiarity as a <b>warning</b>, not a gift, and re-read the stem word by word hunting the alteration. This is the explicit form of F11.1 §1.2's instruction to leave a question when you feel actively pulled towards a familiar-looking option: <b>in a UPSC paper, familiarity is very often engineered.</b>	APFC::M11::F11_4 syllabus::exam-craft type::trap T-25
<b>T-26 Over-elimination on partial knowledge</b> ★★★★★<br><br>You eliminate the <b>correct</b> option because one component is unfamiliar, reading unfamiliarity as falsity. It feels like rigour.<br><br>What is the remedy?	The <b>hard / soft</b> distinction from §1.2, applied consciously. Only hard eliminations move your probability. Soft-eliminated options <b>stay in the pool</b>.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-26
<b>T-27 The sunk-cost question</b> ★★★★☆<br><br>Four minutes spent, and leaving now feels like wasting them.<br><br>What is the remedy?	A hard <b>ninety-second ceiling</b> in the second pass, enforced by the clock at fixed question counts rather than by feel. The four minutes are already spent; the only live question is whether to spend more. Mark and move.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-27
<b>T-28 Bilingual ambiguity</b> ★★★☆☆<br><br>Specific to this paper. The Hindi and English texts occasionally diverge in precision, particularly for legal and accounting terms of art.<br><br>What is the remedy?	Pick <b>one</b> primary language and read the other <b>only when the primary is ambiguous</b> — cross-reading everything burns time you do not have. For statutory questions prefer the <b>English</b> reading, the English text of Indian statutes generally being operative. Note the question number if a genuine discrepancy exists.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-28
<b>T-29 Panic-driven pattern hunting</b> ★★★★☆<br><br>You notice you have marked (c) six times running and change one.<br><br>What is the remedy?	A <b>hard prohibition</b>: never let the distribution of your own previous answers influence a current answer. In the moment it will feel like insight. Note that F11.2's key is deliberately balanced at exactly 30/30/30/30 precisely so that there is no letter to fall back on.	APFC::M11::F11_4 syllabus::exam-craft type::trap T-29
<b>T-30 The OMR drift</b> ★★★★★<br><br>Not a knowledge trap, and the most expensive one in the paper. A skipped question is bubbled in the skipped row, and <b>every subsequent answer shifts by one</b>.<br><br>What is the remedy?	Bubble in <b>blocks of ten</b> — never question-by-question, never all at the end. At each block boundary verify that the booklet question number and the OMR row number agree. In the final five minutes check <b>only the first bubble of each block of ten</b>: twelve checks, not a hundred and twenty, and a drift shows up immediately. ::: important | IMPORTANT · T-30 OUTRANKS EVERY CONTENT CHAPTER IN THIS MANUAL A single undetected row shift can cost <b>forty marks or more</b>. That exceeds the entire planning weight of several modules. It is also the only trap in this catalogue with a <b>complete</b> remedy — the procedure above eliminates it, not merely reduces it. Rehearse the block-of-ten audit in <b>every</b> mock from F11.2 onward, under F11.3 §1.1 conditions, until it costs you no conscious attention. ::: pagebreak	APFC::M11::F11_4 syllabus::exam-craft type::trap T-30
